plantSlug,unitName,unitNo,plant_name,state,district,commissioning_date,plant_capacity,implementing_agency,commissioning_status,commissioning_group,year,fyear,decade,source,technology_type,generation_2015-16,generation_2016-17,generation_2017-18,generation_2018-19,generation_2019-20,generation_2020-21,generation_2008_09,generation_2009_10,generation_2010_11,generation_2011_12,generation_2012_13,generation_2013_14,generation_2014_15,generation_2021_22,generation_2022_23,generation_2023_24,generation_2024_25,generation_2007_08,plant_load_factor_2015_16,plant_load_factor_2016_17,plant_load_factor_2017_18,plant_load_factor_2018_19,plant_load_factor_2019_20,plant_load_factor_2020_21,plant_load_factor_2008_09,plant_load_factor_2009_10,plant_load_factor_2010_11,plant_load_factor_2011_12,plant_load_factor_2012_13,plant_load_factor_2013_14,plant_load_factor_2014_15,plant_load_factor_2021_22,plant_load_factor_2022_23,plant_load_factor_2023_24,plant_load_factor_2024_25,plant_load_factor_2007_08
tehri-i-hydroelectric-power-project-tehri-hydro-development-corporation-thdc,Not Available,Not Available,Tehri I Hydroelectric Power Project,Uttarakhand,Tehri Garhwal,30-03-2007 00:00,250.0,Tehri Hydro Development Corporation (THDC),operational,operational,2007,2006-07,2000-2009,hydro,Storage,3101.0,3146.0,3081.0,3172.08,3041.74,3040.28,3172.0,2117.0,3116.0,3984.0,3102.0,4060.0,3024.0,3098.1,3284.82,3248.56,2583.64,0.0,35.39954338,35.91324201,35.17123288,36.2109589,34.72305936,34.70639,36.21004566,24.16666667,35.57077626,45.47945205,35.4109589,46.34703196,34.52054795,35.36644,37.5,36.98269581,39.14606061,0.0
tehri-i-hydroelectric-power-project-tehri-hydro-development-corporation-thdc,Not Available,Not Available,Tehri I Hydroelectric Power Project,Uttarakhand,Tehri Garhwal,09-07-2007 00:00,250.0,Tehri Hydro Development Corporation (THDC),operational,operational,2007,2007-08,2000-2009,hydro,Storage,3101.0,3146.0,3081.0,3172.08,3041.74,3040.28,3172.0,2117.0,3116.0,3984.0,3102.0,4060.0,3024.0,3098.1,3284.82,3248.56,2583.64,0.0,35.39954338,35.91324201,35.17123288,36.2109589,34.72305936,34.70639,36.21004566,24.16666667,35.57077626,45.47945205,35.4109589,46.34703196,34.52054795,35.36644,37.5,36.98269581,39.14606061,0.0
vishnuprayag-hydroelectric-power-project-jaiprakash-power-pvt-venture-limited-jppvl,Not Available,Not Available,Vishnuprayag Hydroelectric Power Project,Uttarakhand,Chamoli,01-06-2006 00:00,100.0,Jaiprakash Power Pvt. Venture Limited (JPPVL),operational,operational,2006,2006-07,2000-2009,hydro,Run of River type,1211.0,2042.0,2161.0,1932.02,1998.71,1778.44,2033.0,1977.0,2023.0,2177.0,1877.0,438.0,1816.0,1801.24,1910.82,1627.52,1719.07,0.0,34.56050228,58.27625571,61.67237443,55.13755708,57.0408105,50.75457,58.01940639,56.42123288,57.73401826,62.12899543,53.5673516,12.5,51.82648402,51.40525,54.53,46.32058288,65.11628788,0.0
vishnuprayag-hydroelectric-power-project-jaiprakash-power-pvt-venture-limited-jppvl,Not Available,Not Available,Vishnuprayag Hydroelectric Power Project,Uttarakhand,Chamoli,17-06-2006 00:00,100.0,Jaiprakash Power Pvt. Venture Limited (JPPVL),operational,operational,2006,2006-07,2000-2009,hydro,Run of River type,1211.0,2042.0,2161.0,1932.02,1998.71,1778.44,2033.0,1977.0,2023.0,2177.0,1877.0,438.0,1816.0,1801.24,1910.82,1627.52,1719.07,0.0,34.56050228,58.27625571,61.67237443,55.13755708,57.0408105,50.75457,58.01940639,56.42123288,57.73401826,62.12899543,53.5673516,12.5,51.82648402,51.40525,54.53,46.32058288,65.11628788,0.0
vishnuprayag-hydroelectric-power-project-jaiprakash-power-pvt-venture-limited-jppvl,Not Available,Not Available,Vishnuprayag Hydroelectric Power Project,Uttarakhand,Chamoli,17-06-2006 00:00,100.0,Jaiprakash Power Pvt. Venture Limited (JPPVL),operational,operational,2006,2006-07,2000-2009,hydro,Run of River type,1211.0,2042.0,2161.0,1932.02,1998.71,1778.44,2033.0,1977.0,2023.0,2177.0,1877.0,438.0,1816.0,1801.24,1910.82,1627.52,1719.07,0.0,34.56050228,58.27625571,61.67237443,55.13755708,57.0408105,50.75457,58.01940639,56.42123288,57.73401826,62.12899543,53.5673516,12.5,51.82648402,51.40525,54.53,46.32058288,65.11628788,0.0
vishnuprayag-hydroelectric-power-project-jaiprakash-power-pvt-venture-limited-jppvl,Not Available,Not Available,Vishnuprayag Hydroelectric Power Project,Uttarakhand,Chamoli,17-06-2006 00:00,100.0,Jaiprakash Power Pvt. Venture Limited (JPPVL),operational,operational,2006,2006-07,2000-2009,hydro,Run of River type,1211.0,2042.0,2161.0,1932.02,1998.71,1778.44,2033.0,1977.0,2023.0,2177.0,1877.0,438.0,1816.0,1801.24,1910.82,1627.52,1719.07,0.0,34.56050228,58.27625571,61.67237443,55.13755708,57.0408105,50.75457,58.01940639,56.42123288,57.73401826,62.12899543,53.5673516,12.5,51.82648402,51.40525,54.53,46.32058288,65.11628788,0.0
singoli-bhatwari-hydro-power-project-l-t-uttaranchal-hydro-power-limited,Not Available,Not Available,Singoli Bhatwari Hydro Power Project,Uttarakhand,Rudraprayag,01-12-2020 00:00,33.0,"L&T Uttaranchal Hydro Power 
Limited",operational,operational,2020,2020-21,2020-2029,hydro,Run of River type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44,465.95,393.66,399.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.275402,53.73,45.26825633,61.13100704,0.0
singoli-bhatwari-hydro-power-project-l-t-uttaranchal-hydro-power-limited,Not Available,Not Available,Singoli Bhatwari Hydro Power Project,Uttarakhand,Rudraprayag,01-12-2020 00:00,33.0,"L&T Uttaranchal Hydro Power 
Limited",operational,operational,2020,2020-21,2020-2029,hydro,Run of River type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44,465.95,393.66,399.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.275402,53.73,45.26825633,61.13100704,0.0
singoli-bhatwari-hydro-power-project-l-t-uttaranchal-hydro-power-limited,Not Available,Not Available,Singoli Bhatwari Hydro Power Project,Uttarakhand,Rudraprayag,01-12-2020 00:00,33.0,"L&T Uttaranchal Hydro Power 
Limited",operational,operational,2020,2020-21,2020-2029,hydro,Run of River type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44,465.95,393.66,399.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.275402,53.73,45.26825633,61.13100704,0.0
jaldhaka-i-hydroelectric-power-project-west-bengal-state-electricity-distribution-company-limited-wbsedcl,Not Available,Not Available,Jaldhaka I Hydroelectric Power Project,West Bengal,Kalimpong,01-08-1967 00:00,9.0,West Bengal State Electricity Distribution Company Limited (WBSEDCL),operational,operational,1967,1967-68,1960-1969,hydro,Run of River with Pondage,173.0,205.0,145.0,197.04,188.97,201.48,0.0,0.0,51.0,84.0,118.0,159.0,109.0,178.11,165.86,153.21,166.42,0.0,54.85794013,65.00507357,45.97919838,62.48097412,59.92199391,63.88889,0.0,0.0,16.17199391,26.63622527,37.41755454,50.41856925,34.56367326,56.47831,52.59,48.44983303,70.04208754,0.0
