_id,plantCode,plantName,unitName,unitNo,state,district,lat,lng,commissioningDate,implementingAgency,ownershipType,ownershipGroup,capacity,commissioningStatus,decommissioningDate,decommissioningFYearDate,commissioningGroup,landRequirement,companyProfile,year,fyear,decade,plantSlug,source,file,createdAt,active,technologyType
67879d22249d1001f72727ee,CPP0027,Dr. Shyama Prasad Mukherjee TPS,Dr. Shyama Prasad Mukherjee Thermal Power Station (DSPM) Unit 2,2.0,Chhattisgarh,Korba,22.37,82.72,2007-12-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2007,2007-08,2000-2009,dr-shyama-prasad-mukherjee-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.304,1,Subcritical
67879d22249d1001f72727ef,CPP0028,Korba West or Hasdeo TPS,Korba West or Hasdeo TPS Unit 1,1.0,Chhattisgarh,Korba,22.41,82.69,1984-06-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,http://www.cseb.gov.in/cspgcl/index.htm,1984,1984-85,1980-1989,korba-west-or-hasdeo-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.307,1,Subcritical
67879d22249d1001f72727f0,CPP0028,Korba West or Hasdeo TPS,Korba West or Hasdeo TPS Unit 2,2.0,Chhattisgarh,Korba,22.41,82.69,1983-03-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,1983,1982-83,1980-1989,korba-west-or-hasdeo-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.310,1,Subcritical
67879d22249d1001f72727f1,CPP0028,Korba West or Hasdeo TPS,Korba West or Hasdeo TPS Unit 3,3.0,Chhattisgarh,Korba,22.41,82.69,1985-03-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,1985,1984-85,1980-1989,korba-west-or-hasdeo-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.313,1,Subcritical
67879d22249d1001f72727f2,CPP0028,Korba West or Hasdeo TPS,Korba West or Hasdeo TPS Unit 4,4.0,Chhattisgarh,Korba,22.41,82.69,1986-03-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,1986,1985-86,1980-1989,korba-west-or-hasdeo-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.315,1,Subcritical
67879d22249d1001f72727f3,CPP0028,Korba West or Hasdeo TPS,Korba West or Hasdeo TPS Unit 5,5.0,Chhattisgarh,Korba,22.41,82.69,2013-03-22 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,N.A.,,2013,2012-13,2010-2019,korba-west-or-hasdeo-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.318,1,Subcritical
67879d22249d1001f72727f4,CPP0029,Korba East or Korba II TPS,Korba East Thermal Power Station power house no. 1 or Korba II Unit 1,1.0,Chhattisgarh,Korba,22.38,82.72,1966-08-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,50.0,decommissioned,N.A.,2019-20,retired,1395,http://www.cseb.gov.in/cspgcl/index.htm,1966,1966-67,1960-1969,korba-east-or-korba-ii-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.321,1,Subcritical
67879d22249d1001f72727f5,CPP0029,Korba East or Korba II TPS,Korba East Thermal Power Station power house no. 1 or Korba II Unit 2,2.0,Chhattisgarh,Korba,22.38,82.72,1967-04-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,50.0,decommissioned,N.A.,2019-20,retired,1395,,1967,1967-68,1960-1969,korba-east-or-korba-ii-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.323,1,Subcritical
67879d22249d1001f72727f6,CPP0029,Korba East or Korba II TPS,Korba East Thermal Power Station power house no. 2 or Korba II Unit 3,3.0,Chhattisgarh,Korba,22.38,82.72,1968-02-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,50.0,decommissioned,N.A.,2019-20,retired,1395,,1968,1967-68,1960-1969,korba-east-or-korba-ii-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.327,1,Subcritical
67879d22249d1001f72727f7,CPP0029,Korba East or Korba II TPS,Korba East Thermal Power Station power house no. 2 or Korba II Unit 4,4.0,Chhattisgarh,Korba,22.38,82.72,1968-09-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,50.0,decommissioned,N.A.,2019-20,retired,1395,,1968,1968-69,1960-1969,korba-east-or-korba-ii-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.329,1,Subcritical
67879d22249d1001f72727f8,CPP0029,Korba East or Korba III TPS,Korba East Thermal Power Station power house no. 3 or Korba III Unit 5,5.0,Chhattisgarh,Korba,22.38,82.72,1976-03-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,120.0,decommissioned,2021-01-01 00:00:00,2020-21,retired,1395,http://www.cseb.gov.in/cspgcl/index.htm,1976,1975-76,1970-1979,korba-east-or-korba-iii-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.332,1,Subcritical
67879d22249d1001f72727f9,CPP0029,Korba East or Korba III TPS,Korba East Thermal Power Station power house no. 3 or Korba III Unit 6,6.0,Chhattisgarh,Korba,22.38,82.72,1981-04-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,120.0,decommissioned,2021-01-01 00:00:00,2020-21,retired,1395,,1981,1981-82,1980-1989,korba-east-or-korba-iii-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.335,1,Subcritical
67879d22249d1001f72727fa,CPP0030,Korba STPS,Korba Super Thermal Power Plant Stage I Unit 1,1.0,Chhattisgarh,Korba,22.39,82.68,1983-03-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),200.0,operational,N.A.,N.A.,operational,2009,https://www.ntpc.co.in/power-generation/coal-based-power-stations/korba,1983,1982-83,1980-1989,korba-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.338,1,Subcritical
67879d22249d1001f72727fb,CPP0030,Korba STPS,Korba Super Thermal Power Plant Stage I Unit 2,2.0,Chhattisgarh,Korba,22.39,82.68,1983-10-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),200.0,operational,N.A.,N.A.,operational,2009,,1983,1983-84,1980-1989,korba-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.340,1,Subcritical
67879d22249d1001f72727fc,CPP0030,Korba STPS,Korba Super Thermal Power Plant Stage I Unit 3,3.0,Chhattisgarh,Korba,22.39,82.68,1984-03-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),200.0,operational,N.A.,N.A.,operational,2009,,1984,1983-84,1980-1989,korba-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.343,1,Subcritical
67879d22249d1001f72727fd,CPP0030,Korba STPS,Korba Super Thermal Power Plant Stage II Unit 4,4.0,Chhattisgarh,Korba,22.39,82.68,1987-05-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),500.0,operational,N.A.,N.A.,operational,2009,,1987,1987-88,1980-1989,korba-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.346,1,Subcritical
67879d22249d1001f72727fe,CPP0030,Korba STPS,Korba Super Thermal Power Plant Stage II Unit 5,5.0,Chhattisgarh,Korba,22.39,82.68,1988-03-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),500.0,operational,N.A.,N.A.,operational,2009,,1988,1987-88,1980-1989,korba-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.348,1,Subcritical
67879d22249d1001f72727ff,CPP0030,Korba STPS,Korba Super Thermal Power Plant Stage II Unit 6,6.0,Chhattisgarh,Korba,22.39,82.68,1989-03-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),500.0,operational,N.A.,N.A.,operational,2009,,1989,1988-89,1980-1989,korba-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.351,1,Subcritical
67879d22249d1001f7272800,CPP0030,Korba STPS,Korba Super Thermal Power Plant Stage III Unit 7,7.0,Chhattisgarh,Korba,22.39,82.68,2010-12-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),500.0,operational,N.A.,N.A.,operational,2009,,2010,2010-11,2010-2019,korba-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.354,1,Subcritical
67879d22249d1001f7272801,CPP0031,O.P. Jindal or Tamnar I TPS/ Raigarh TPP,O.P. Jindal or Tamnar I Project Thermal Power Station/ Jindal Power Ltd. STPPS I Unit 1,1.0,Chhattisgarh,Raigarh,21.98,83.23,2007-12-01 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,1762,https://www.jindalsteelpower.com/businesses/tamnar.html,2007,2007-08,2000-2009,o-p-jindal-or-tamnar-i-tps-raigarh-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.357,1,Subcritical
67879d22249d1001f7272802,CPP0031,O.P. Jindal or Tamnar I TPS/ Raigarh TPP,O.P. Jindal or Tamnar I Project Thermal Power Station/ Jindal Power Ltd. STPPS I Unit 2,2.0,Chhattisgarh,Raigarh,21.98,83.23,2008-02-01 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,1762,,2008,2007-08,2000-2009,o-p-jindal-or-tamnar-i-tps-raigarh-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.360,1,Subcritical
67879d22249d1001f7272803,CPP0031,O.P. Jindal or Tamnar I TPS/ Raigarh TPP,O.P. Jindal or Tamnar I Project Thermal Power Station/ Jindal Power Ltd. STPPS I Unit 3,3.0,Chhattisgarh,Raigarh,21.98,83.23,2008-03-01 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,1762,,2008,2007-08,2000-2009,o-p-jindal-or-tamnar-i-tps-raigarh-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.362,1,Subcritical
67879d22249d1001f7272804,CPP0031,O.P. Jindal or Tamnar I TPS/ Raigarh TPP,O.P. Jindal or Tamnar I Project Thermal Power Station/ Jindal Power Ltd. STPPS I Unit 4,4.0,Chhattisgarh,Raigarh,21.98,83.23,2008-06-01 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,250.0,operational,N.A.,N.A.,operational,1762,,2008,2008-09,2000-2009,o-p-jindal-or-tamnar-i-tps-raigarh-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.365,1,Subcritical
67879d22249d1001f7272805,CPP0032,Kasaipalli TPP,Kasaipalli TPP Unit 1,1.0,Chhattisgarh,Korba,22.39,82.55,2011-12-01 00:00:00,ACB India Ltd.,private,Private Enterprise,135.0,operational,N.A.,N.A.,operational,30,http://www.acbindia.com/,2011,2011-12,2010-2019,kasaipalli-tpp-acb-india-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.368,1,Subcritical
67879d22249d1001f7272806,CPP0032,Kasaipalli TPP,Kasaipalli TPP Unit 2,2.0,Chhattisgarh,Korba,22.39,82.55,2012-06-01 00:00:00,ACB India Ltd.,private,Private Enterprise,135.0,operational,N.A.,N.A.,operational,30,,2012,2012-13,2010-2019,kasaipalli-tpp-acb-india-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.370,1,Subcritical
67879d22249d1001f7272807,CPP0033,Katghora TPP,Katghora Thermal Power Plant Unit 1,1.0,Chhattisgarh,Korba,22.29,82.36,2012-02-01 00:00:00,Vandana Energy & Steel Pvt. Ltd.,private,Private Enterprise,35.0,operational,N.A.,N.A.,operational,N.A.,https://www.vandanasteel.com/,2012,2011-12,2010-2019,katghora-tpp-vandana-energy-steel-pvt-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.373,1,Subcritical
67879d22249d1001f7272808,CPP0034,Ratija TPS,Ratija Thermal Power Station Unit 1,1.0,Chhattisgarh,Korba,22.34,82.49,2013-02-01 00:00:00,Spectrum Coal and Power Limited (ACB India Ltd.),private,Private Enterprise,50.0,operational,N.A.,N.A.,operational,N.A.,http://www.acbindia.com/,2013,2012-13,2010-2019,ratija-tps-spectrum-coal-and-power-limited-acb-india-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.376,1,Subcritical
67879d22249d1001f7272809,CPP0034,Ratija TPS,Ratija Thermal Power Station Unit 2,2.0,Chhattisgarh,Korba,22.34,82.49,2016-12-09 00:00:00,Spectrum Coal and Power Limited (ACB India Ltd.),private,Private Enterprise,50.0,operational,N.A.,N.A.,operational,N.A.,,2016,2016-17,2010-2019,ratija-tps-spectrum-coal-and-power-limited-acb-india-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.378,1,Subcritical
67879d22249d1001f727280a,CPP0035,Marwa TPS,Marwa Thermal Power Plant/ MTTPS Unit 1,1.0,Chhattisgarh,Janjgir-Champa,22.07,82.6,2014-03-01 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,N.A.,http://www.cseb.gov.in/cspgcl/index.htm,2014,2013-14,2010-2019,marwa-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.381,1,Subcritical
67879d22249d1001f727280b,CPP0035,Marwa TPS,Marwa Thermal Power Plant/ MTTPS Unit 2,2.0,Chhattisgarh,Janjgir-Champa,22.07,82.6,2016-07-31 00:00:00,Chhattisgarh State Power Generation Co. Ltd.,state,State Government Enterprise,500.0,operational,N.A.,N.A.,operational,N.A.,,2016,2016-17,2010-2019,marwa-tps-chhattisgarh-state-power-generation-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.384,1,Subcritical
67879d22249d1001f727280c,CPP0036,Bhilai TPS,Bhilai Thermal Power Station Stage I Unit 1,1.0,Chhattisgarh,Durg,21.18,81.42,2008-04-01 00:00:00,NTPC- SAIL Power Company Limited (NSPCL),central,Public Sector Undertaking (PSU),250.0,operational,N.A.,N.A.,operational,N.A.,https://www.nspcl.co.in/plants/details/4,2008,2008-09,2000-2009,bhilai-tps-ntpc-sail-power-company-limited-nspcl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.386,1,Subcritical
67879d22249d1001f727280d,CPP0036,Bhilai TPS,Bhilai Thermal Power Station Stage I Unit 2,2.0,Chhattisgarh,Durg,21.18,81.42,2009-07-01 00:00:00,NTPC- SAIL Power Company Limited (NSPCL),central,Public Sector Undertaking (PSU),250.0,operational,N.A.,N.A.,operational,N.A.,,2009,2009-10,2000-2009,bhilai-tps-ntpc-sail-power-company-limited-nspcl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.389,1,Subcritical
67879d22249d1001f727280e,CPP0037,SVPL TPP,SVPL TPP Unit 1,1.0,Chhattisgarh,Korba,22.17,82.31,2011-12-01 00:00:00,S V Power Private Limited (ACB India Ltd.),private,Private Enterprise,63.0,operational,N.A.,N.A.,operational,N.A.,http://www.acbindia.com/aboutus_acbindiasvpower.aspx,2011,2011-12,2010-2019,svpl-tpp-s-v-power-private-limited-acb-india-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.392,1,Subcritical
67879d22249d1001f727280f,CPP0038,Akaltara TPS,Akaltara Thermal Power Station Unit 2,2.0,Chhattisgarh,Janjgir-Champa,21.96,82.41,2018-01-01 00:00:00,Wardha Power Co. Ltd.,private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,http://ksk.co.in/ThermalPP.php,2018,2017-18,2010-2019,akaltara-tps-wardha-power-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.395,1,Subcritical
67879d22249d1001f7272810,CPP0038,Akaltara TPS,Akaltara Thermal Power Station Unit 3,3.0,Chhattisgarh,Janjgir-Champa,21.96,82.41,2013-08-13 00:00:00,Wardha Power Co. Ltd.,private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,,2013,2013-14,2010-2019,akaltara-tps-wardha-power-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.398,1,Subcritical
67879d22249d1001f7272811,CPP0038,Akaltara TPS,Akaltara Thermal Power Station Unit 4,4.0,Chhattisgarh,Janjgir-Champa,21.96,82.41,2014-08-22 00:00:00,Wardha Power Co. Ltd.,private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,,2014,2014-15,2010-2019,akaltara-tps-wardha-power-co-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.400,1,Subcritical
67879d22249d1001f7272812,CPP0039,Baradarha TPS,Baradarha Thermal Power Station Unit 1,1.0,Chhattisgarh,Janjgir-Champa,21.91,83.19,2014-02-23 00:00:00,Dainik Bhaskar Power Limited (DBPL),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,630,N.A.,2014,2013-14,2010-2019,baradarha-tps-dainik-bhaskar-power-limited-dbpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.403,1,Subcritical
67879d22249d1001f7272813,CPP0039,Baradarha TPS,Baradarha Thermal Power Station Unit 2,2.0,Chhattisgarh,Janjgir-Champa,21.91,83.19,2015-03-24 00:00:00,Dainik Bhaskar Power Limited (DBPL),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,630,,2015,2014-15,2010-2019,baradarha-tps-dainik-bhaskar-power-limited-dbpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.407,1,Subcritical
67879d22249d1001f7272814,CPP0040,Tamnar TPP,Tamnar TPP/ Jindal Power Ltd. STPPS II Unit 1,1.0,Chhattisgarh,Raigarh,22.1,83.45,2014-03-10 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,https://www.jindalpower.com/,2014,2013-14,2010-2019,tamnar-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.411,1,Subcritical
67879d22249d1001f7272815,CPP0040,Tamnar TPP,Tamnar TPP/ Jindal Power Ltd. STPPS II Unit 2,2.0,Chhattisgarh,Raigarh,22.1,83.45,2014-03-30 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,,2014,2013-14,2010-2019,tamnar-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.414,1,Subcritical
67879d22249d1001f7272816,CPP0040,Tamnar TPP,Tamnar TPP/ Jindal Power Ltd. STPPS II Unit 3,3.0,Chhattisgarh,Raigarh,22.1,83.45,2015-01-07 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,,2015,2014-15,2010-2019,tamnar-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.416,1,Subcritical
67879d22249d1001f7272817,CPP0040,Tamnar TPP,Tamnar TPP/ Jindal Power Ltd. STPPS II Unit 4,4.0,Chhattisgarh,Raigarh,22.1,83.45,2015-03-28 00:00:00,Jindal Power Ltd. (JPL),private,Private Enterprise,600.0,operational,N.A.,N.A.,operational,N.A.,,2015,2014-15,2010-2019,tamnar-tpp-jindal-power-ltd-jpl,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.419,1,Subcritical
67879d22249d1001f7272818,CPP0041,Chakabura TPP,Chakabura TPP Unit 1,1.0,Chhattisgarh,Korba,22.39,82.55,2007-02-01 00:00:00,ACB India Ltd.,private,Private Enterprise,30.0,decommissioned,N.A.,2017-18,retired,22.19006,http://www.acbindia.com/,2007,2006-07,2000-2009,chakabura-tpp-acb-india-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:52.421,1,Subcritical
67879d22249d1001f7272a2e,CPP0183,Bakreshwar TPS,Bakreshwar Thermal Power Station Unit 3,3.0,West Bengal,Birbhum,23.83,87.45,2001-03-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,2001,2000-01,2000-2009,bakreshwar-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.935,1,Subcritical
67879d22249d1001f7272a2f,CPP0183,Bakreshwar TPS,Bakreshwar Thermal Power Station Unit 4,4.0,West Bengal,Birbhum,23.83,87.45,2007-12-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,2007,2007-08,2000-2009,bakreshwar-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.937,1,Subcritical
67879d22249d1001f7272a30,CPP0183,Bakreshwar TPS,Bakreshwar Thermal Power Station Unit 5,5.0,West Bengal,Birbhum,23.83,87.45,2009-06-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,210.0,operational,N.A.,N.A.,operational,N.A.,,2009,2009-10,2000-2009,bakreshwar-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.940,1,Subcritical
67879d22249d1001f7272a31,CPP0184,Santaldih TPS,Santaldih Thermal Power Station Unit 1,1.0,West Bengal,Purulia,23.6,86.47,1974-01-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,120.0,decommissioned,N.A.,2016-17,retired,N.A.,https://wbpdcl.co.in/irj/go/km/docs/documents/PDCL/FINAL/Pages/santaldih-thermal-power-station.html,1974,1973-74,1970-1979,santaldih-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.943,1,Subcritical
67879d22249d1001f7272a32,CPP0184,Santaldih TPS,Santaldih Thermal Power Station Unit 2,2.0,West Bengal,Purulia,23.6,86.47,1975-07-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,120.0,decommissioned,N.A.,2016-17,retired,N.A.,,1975,1975-76,1970-1979,santaldih-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.946,1,Subcritical
67879d22249d1001f7272a33,CPP0184,Santaldih TPS,Santaldih Thermal Power Station Unit 3,3.0,West Bengal,Purulia,23.6,86.47,1978-12-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,120.0,decommissioned,N.A.,2016-17,retired,N.A.,,1978,1978-79,1970-1979,santaldih-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.949,1,Subcritical
67879d22249d1001f7272a34,CPP0184,Santaldih TPS,Santaldih Thermal Power Station Unit 4,4.0,West Bengal,Purulia,23.6,86.47,1981-03-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,120.0,decommissioned,N.A.,2016-17,retired,N.A.,,1981,1980-81,1980-1989,santaldih-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.951,1,Subcritical
67879d22249d1001f7272a35,CPP0184,Santaldih TPS,Santaldih Thermal Power Station Unit 5,5.0,West Bengal,Purulia,23.6,86.47,2007-11-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2007,2007-08,2000-2009,santaldih-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.954,1,Subcritical
67879d22249d1001f7272a36,CPP0184,Santaldih TPS,Santaldih Thermal Power Station Unit 6,6.0,West Bengal,Purulia,23.6,86.47,2011-06-01 00:00:00,West Bengal Power Development Corp. Ltd.,state,State Government Enterprise,250.0,operational,N.A.,N.A.,operational,N.A.,,2011,2011-12,2010-2019,santaldih-tps-west-bengal-power-development-corp-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.957,1,Subcritical
67879d22249d1001f7272a37,CPP0185,Farakka STPS,Farakka STPS Stage I Unit 1,1.0,West Bengal,Murshidabad,24.77,87.89,1986-01-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),200.0,operational,N.A.,N.A.,operational,N.A.,https://www.ntpc.co.in/power-generation/coal-based-power-stations/farakka,1986,1985-86,1980-1989,farakka-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.960,1,Subcritical
67879d22249d1001f7272a38,CPP0185,Farakka STPS,Farakka STPS Stage I Unit 2,2.0,West Bengal,Murshidabad,24.77,87.89,1986-12-01 00:00:00,NTPC Ltd.,central,Public Sector Undertaking (PSU),200.0,operational,N.A.,N.A.,operational,N.A.,,1986,1986-87,1980-1989,farakka-stps-ntpc-ltd,coal,Master Sheets/december/Coal Mastersheet_(Till December24).xlsx,2025-01-15 17:03:53.962,1,Subcritical
